symbol,entry_time,exit_time,direction,entry,exit,exit_reason,bars_held,gross_r,net_r,atr_pct
0GUSDT,2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,SHORT,1.0976706,1.2067866153184053,trail,6,-0.9317884965584112,-0.9467860653036526,3.5561319464033616
0GUSDT,2026-01-08 20:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,0.9117264,0.8622586,time,42,0.6071075128662807,0.5892044422751155,2.979004806005296
0GUSDT,2026-02-28 12:00:00+00:00,2026-03-01 00:00:00+00:00,SHORT,0.5938218,0.6667889114248731,trail,3,-0.9999999999999999,-1.0130211387219052,4.095903935314886
0GUSDT,2026-05-08 04:00:00+00:00,2026-05-13 12:00:00+00:00,LONG,0.5611683000000001,0.5446045800276513,trail,32,-0.5457922075655767,-0.5753779562533472,1.8026697210261584
0GUSDT,2026-07-25 08:00:00+00:00,2026-07-27 16:00:00+00:00,SHORT,0.16894930000000002,0.18276959485392524,trail,14,-1.0,-1.0195595595359694,2.726714435223114
0GUSDT,2026-08-31 04:00:00+00:00,2026-08-31 12:00:00+00:00,LONG,0.18665597999999997,0.20559024784743224,trail,2,1.0499735931690375,1.0334123951053973,3.2203789320306195
1INCHUSDT,2023-11-22 00:00:00+00:00,2023-11-22 16:00:00+00:00,SHORT,0.32270316,0.3574631388604449,trail,4,-0.9999999999999998,-1.0148540094938765,3.590500824394872
1INCHUSDT,2023-11-25 08:00:00+00:00,2023-11-26 16:00:00+00:00,LONG,0.37641289,0.3477739781163222,trail,8,-0.9999999999999997,-1.0210294520422487,2.5361256786997752
1INCHUSDT,2023-12-04 08:00:00+00:00,2023-12-04 08:00:00+00:00,LONG,0.36630986,0.3479181783988134,trail,0,-1.0000000000000002,-1.0318674381554207,1.6735996496869778
1INCHUSDT,2023-12-11 04:00:00+00:00,2023-12-18 04:00:00+00:00,SHORT,0.37338795,0.35150541999999996,time,42,0.48891501566976736,0.47556701794371636,3.995605515368329
1INCHUSDT,2023-12-21 20:00:00+00:00,2023-12-26 16:00:00+00:00,LONG,0.39221763,0.41958264234052783,trail,29,1.0325724801657576,1.0088930094059927,2.2523025904765923
1INCHUSDT,2024-01-11 16:00:00+00:00,2024-01-18 16:00:00+00:00,LONG,0.48704607,0.4346880970305986,trail,42,-0.7660836051859802,-0.77748566643584,4.677516824774896
1INCHUSDT,2024-02-09 04:00:00+00:00,2024-02-16 04:00:00+00:00,LONG,0.42022603,0.45286410000000005,time,42,1.2545747408891965,1.228729832157662,2.0635914751077915
1INCHUSDT,2024-02-23 16:00:00+00:00,2024-02-25 00:00:00+00:00,LONG,0.47154142,0.48856567382061744,trail,8,0.3580317466480537,0.3421648029336649,3.361285846433578
1INCHUSDT,2024-03-26 04:00:00+00:00,2024-04-01 12:00:00+00:00,LONG,0.60428123,0.58188989687475,trail,38,-0.5485261666950503,-0.5722113355838209,2.25176073617187
1INCHUSDT,2024-04-02 04:00:00+00:00,2024-04-08 08:00:00+00:00,SHORT,0.56253119,0.5895301260154189,trail,37,-0.4773935109363283,-0.49330813747728086,3.351214883748135
1INCHUSDT,2024-04-29 12:00:00+00:00,2024-05-04 08:00:00+00:00,SHORT,0.41227628,0.3912217297327531,trail,29,0.70562299664649,0.6835157280173486,2.41247954362984
1INCHUSDT,2024-09-04 16:00:00+00:00,2024-09-11 12:00:00+00:00,LONG,0.27318193,0.240274751162876,trail,41,-0.9999999999999998,-1.0132825451298455,4.015294720399214
1INCHUSDT,2024-09-30 12:00:00+00:00,2024-10-07 12:00:00+00:00,SHORT,0.28871336000000003,0.26547962,time,42,0.9046425857652542,0.886656164256853,2.9651997929895244
1INCHUSDT,2024-10-14 08:00:00+00:00,2024-10-17 16:00:00+00:00,LONG,0.26607980000000003,0.2593732311421495,trail,20,-0.4363298149856959,-0.46402768610070677,1.9255390824758831
1INCHUSDT,2024-10-23 12:00:00+00:00,2024-10-29 16:00:00+00:00,SHORT,0.26452062,0.2669205678163627,trail,37,-0.1221950248063328,-0.1437442291697342,2.474956032433072
1INCHUSDT,2025-01-03 16:00:00+00:00,2025-01-07 12:00:00+00:00,LONG,0.42042609,0.40614948262595396,trail,23,-0.493004635236601,-0.5162339087707273,2.295953562860275
1INCHUSDT,2025-01-07 20:00:00+00:00,2025-01-14 20:00:00+00:00,SHORT,0.39548132,0.37491244,time,42,0.6411120862023929,0.6213892541089177,2.704141731804182
1INCHUSDT,2025-02-24 16:00:00+00:00,2025-02-25 20:00:00+00:00,SHORT,0.25552332,0.25746103975232393,trail,7,-0.12378630996275837,-0.14990384433111972,2.042050852929712
1INCHUSDT,2025-03-03 20:00:00+00:00,2025-03-10 20:00:00+00:00,SHORT,0.22333298,0.19215763,time,42,1.2814116417032961,1.2667240642141178,3.6311865161309242
1INCHUSDT,2025-05-08 08:00:00+00:00,2025-05-11 04:00:00+00:00,LONG,0.20026006,0.22923977641308618,trail,17,2.229487520156964,2.204837048181785,2.1635826440579162
1INCHUSDT,2025-05-22 04:00:00+00:00,2025-05-25 08:00:00+00:00,LONG,0.23727115999999998,0.2190285244442681,trail,19,-0.8353144583604758,-0.8526975633307607,3.0681131722153574
1INCHUSDT,2025-05-29 04:00:00+00:00,2025-05-30 00:00:00+00:00,LONG,0.24197257,0.22424035750106636,trail,5,-1.0000000000000002,-1.0218334915636325,2.442730388673619
1INCHUSDT,2025-05-30 20:00:00+00:00,2025-06-06 20:00:00+00:00,SHORT,0.21623511,0.19615882999999998,time,42,1.0662695416736316,1.047894431413488,2.9024769146020137
1INCHUSDT,2025-06-10 00:00:00+00:00,2025-06-12 04:00:00+00:00,LONG,0.21466438000000002,0.21410044272901163,trail,13,-0.04632042286612416,-0.07453163107647587,1.8905015671666061
1INCHUSDT,2025-07-23 20:00:00+00:00,2025-07-30 20:00:00+00:00,SHORT,0.28481453,0.26467938,time,42,0.634937873330093,0.6205678164318461,3.7114211663170122
1INCHUSDT,2025-08-04 16:00:00+00:00,2025-08-06 00:00:00+00:00,LONG,0.27418223,0.2517403965540519,trail,8,-1.000000000000001,-1.0195479379640096,2.7283355119875456
1INCHUSDT,2025-08-22 20:00:00+00:00,2025-08-25 16:00:00+00:00,LONG,0.26848052,0.2447212426887805,trail,17,-0.9999999999999997,-1.018080046222498,2.9498449659363852
1INCHUSDT,2025-09-08 16:00:00+00:00,2025-09-14 12:00:00+00:00,LONG,0.25537659,0.26413464978810175,trail,35,0.7157672836318791,0.6823735480237616,1.5971059350535426
1INCHUSDT,2025-09-18 04:00:00+00:00,2025-09-19 12:00:00+00:00,LONG,0.27158145,0.25705504573871285,trail,8,-0.9999999999999998,-1.0299131369459418,1.782940165376679
1INCHUSDT,2025-09-30 12:00:00+00:00,2025-10-07 12:00:00+00:00,LONG,0.25427626,0.25542335,time,42,0.06180606267368818,0.03988511214741226,2.432984521789073
1INCHUSDT,2025-12-01 04:00:00+00:00,2025-12-02 08:00:00+00:00,SHORT,0.17644705,0.19178284109000382,trail,7,-1.0000000000000009,-1.0184089153499252,2.8971469703430053
1INCHUSDT,2025-12-02 16:00:00+00:00,2025-12-04 16:00:00+00:00,LONG,0.20036009,0.1842724916861563,trail,12,-0.9758537311491504,-0.9952994818533191,2.742672892638709
1INCHUSDT,2026-01-08 12:00:00+00:00,2026-01-13 16:00:00+00:00,SHORT,0.1529541,0.15931261385045897,trail,31,-0.6233176358055351,-0.6473078927092,2.223124727154793
1INCHUSDT,2026-01-19 04:00:00+00:00,2026-01-26 04:00:00+00:00,SHORT,0.1469559,0.13894167,time,42,0.5802571983836615,0.5632330363478928,3.132802261942579
1INCHUSDT,2026-02-18 20:00:00+00:00,2026-02-25 12:00:00+00:00,SHORT,0.09167249000000001,0.09362404502375829,trail,40,-0.3109616934671781,-0.3343331136015531,2.2819894138520933
1INCHUSDT,2026-02-28 08:00:00+00:00,2026-03-01 00:00:00+00:00,SHORT,0.08737378000000001,0.09420489040887496,trail,4,-1.0000000000000009,-1.0204649082846593,2.6060870926704927
1INCHUSDT,2026-03-18 20:00:00+00:00,2026-03-25 12:00:00+00:00,SHORT,0.09747075000000001,0.09742922,flip,40,0.006310535681921405,-0.017386749011302636,2.2506094695559518
1INCHUSDT,2026-05-05 04:00:00+00:00,2026-05-12 04:00:00+00:00,LONG,0.09692906999999999,0.1019694,time,42,1.1419185437462973,1.106782716540989,1.5179188189221184
1INCHUSDT,2026-05-13 16:00:00+00:00,2026-05-20 16:00:00+00:00,SHORT,0.09667099,0.09272781000000001,time,42,0.6511365393253957,0.6255953207630132,2.0881279882191333
1INCHUSDT,2026-06-18 16:00:00+00:00,2026-06-25 16:00:00+00:00,SHORT,0.07227831000000001,0.06682004,time,42,1.1236386635642694,1.0998319398505405,2.2402634639968277
1INCHUSDT,2026-08-01 20:00:00+00:00,2026-08-07 20:00:00+00:00,SHORT,0.08017594,0.08432529,flip,36,-0.8805057478123005,-0.9077275058250028,1.9592170832040556
1INCHUSDT,2026-08-14 12:00:00+00:00,2026-08-17 16:00:00+00:00,SHORT,0.08207537000000001,0.08425610496601633,trail,19,-1.000000000000004,-1.0602185015815564,0.8856635740280804
1INCHUSDT,2026-08-19 16:00:00+00:00,2026-08-22 04:00:00+00:00,LONG,0.08612582999999999,0.09293018623243286,trail,15,2.2230949037644887,2.178072947308331,1.1846071901666295
2ZUSDT,2025-11-13 20:00:00+00:00,2025-11-20 20:00:00+00:00,SHORT,0.15615314000000002,0.12092626699999999,time,42,1.593883305967121,1.5825787597806755,4.7178659323167755
2ZUSDT,2026-01-13 16:00:00+00:00,2026-01-18 00:00:00+00:00,LONG,0.122916864,0.12721146000557987,trail,26,0.5576431403914491,0.5321063975792372,2.0884939683000048
2ZUSDT,2026-01-19 16:00:00+00:00,2026-01-23 08:00:00+00:00,SHORT,0.119244216,0.13234767085482782,trail,22,-0.9999999999999974,-1.0145603390642943,3.6629183632207485
2ZUSDT,2026-01-23 16:00:00+00:00,2026-01-25 04:00:00+00:00,LONG,0.14404319999999998,0.1353130998357057,trail,9,-0.5882830001539472,-0.6038132990972469,3.4341472452043926
2ZUSDT,2026-03-27 12:00:00+00:00,2026-03-30 08:00:00+00:00,SHORT,0.070938712,0.07207778922905116,trail,17,-0.25938499170766105,-0.28523108783471607,2.063496671650366
2ZUSDT,2026-04-15 20:00:00+00:00,2026-04-18 08:00:00+00:00,LONG,0.081944576,0.089694816539654,trail,15,1.3650413258675984,1.3419488332723806,2.309552903976159
2ZUSDT,2026-04-29 16:00:00+00:00,2026-05-04 04:00:00+00:00,SHORT,0.082445259,0.08634589599999999,flip,27,-0.7064996066861929,-0.7303921321610387,2.232218330769716
2ZUSDT,2026-05-15 16:00:00+00:00,2026-05-20 16:00:00+00:00,SHORT,0.093521935,0.09733919299999999,flip,30,-0.3573540023645542,-0.37136214654810284,3.807308993575954
2ZUSDT,2026-06-22 20:00:00+00:00,2026-06-29 20:00:00+00:00,SHORT,0.07115864599999999,0.062438726,time,42,0.9414228884065937,0.9291309631499541,4.3388917699874
2ZUSDT,2026-08-11 12:00:00+00:00,2026-08-12 16:00:00+00:00,SHORT,0.05331400100000001,0.055280510595317925,trail,7,-0.6223179530217893,-0.6493125916840901,1.9757009530865015
AAVEUSDT,2023-10-05 08:00:00+00:00,2023-10-09 08:00:00+00:00,LONG,70.041006,64.7073808580924,trail,24,-1.0,-1.0210111521935565,2.538334539773072
AAVEUSDT,2023-10-09 20:00:00+00:00,2023-10-16 12:00:00+00:00,SHORT,63.530935,66.97410863639229,trail,40,-0.8688396837981467,-0.8944896002093964,2.0792790307083435
AAVEUSDT,2023-10-20 04:00:00+00:00,2023-10-24 12:00:00+00:00,LONG,64.81944,81.74780876149889,trail,26,5.099667365487878,5.068424418222315,1.7070519269517987
AAVEUSDT,2023-11-23 04:00:00+00:00,2023-11-30 04:00:00+00:00,LONG,96.82903999999999,95.911218,time,42,-0.09997039132384895,-0.11684518756157299,3.160531989957032
AAVEUSDT,2023-12-14 20:00:00+00:00,2023-12-16 20:00:00+00:00,LONG,99.419817,103.68772649405031,trail,12,0.5005124767756289,0.481857588646771,2.858946832858776
AAVEUSDT,2023-12-18 08:00:00+00:00,2023-12-19 04:00:00+00:00,SHORT,96.83094200000001,107.37681823800474,trail,5,-0.9999999999999992,-1.0146910037348689,3.6303396483893717
AAVEUSDT,2023-12-27 12:00:00+00:00,2023-12-29 00:00:00+00:00,LONG,106.85204599999999,112.51350961952326,trail,9,0.4972566910146772,0.4822406744103823,3.5517630766390447
AAVEUSDT,2024-01-03 16:00:00+00:00,2024-01-10 20:00:00+00:00,SHORT,101.679487,103.59106799999999,flip,43,-0.1358476276921473,-0.14740908773503716,4.6130275186249285
AAVEUSDT,2024-01-18 20:00:00+00:00,2024-01-25 20:00:00+00:00,SHORT,95.941209,88.84664599999999,time,42,0.9100819827745025,0.8903904266988986,2.7084367090424424
AAVEUSDT,2024-02-24 08:00:00+00:00,2024-03-02 08:00:00+00:00,LONG,102.580765,113.76586,time,42,1.0960304103249616,1.0799473443584198,3.316117302775754
AAVEUSDT,2024-03-06 16:00:00+00:00,2024-03-13 16:00:00+00:00,LONG,120.99628799999999,143.117052,time,42,1.268127990398313,1.2570297278213356,4.805556992674594
AAVEUSDT,2024-03-27 00:00:00+00:00,2024-04-02 00:00:00+00:00,LONG,130.849243,120.47504284182006,trail,36,-1.0000000000000004,-1.020180716162,2.6427869509289494
AAVEUSDT,2024-04-02 08:00:00+00:00,2024-04-08 04:00:00+00:00,SHORT,117.64469600000001,123.80487668131026,trail,35,-0.5322060809365621,-0.5484682591654815,3.2795934580577684
AAVEUSDT,2024-04-08 12:00:00+00:00,2024-04-11 08:00:00+00:00,LONG,126.50794099999999,121.68764760763528,trail,17,-0.5775228029997165,-0.601774014199025,2.1992028725911124
AAVEUSDT,2024-04-27 04:00:00+00:00,2024-05-03 16:00:00+00:00,SHORT,88.823345,88.08200514361577,trail,39,0.1069750814345669,0.08646759735349326,2.6006765687339812
AAVEUSDT,2024-05-11 00:00:00+00:00,2024-05-15 20:00:00+00:00,SHORT,83.714878,86.575965,flip,29,-0.4754913065500221,-0.4977517672590579,2.3958773374211675
AAVEUSDT,2024-07-26 04:00:00+00:00,2024-08-02 04:00:00+00:00,LONG,97.669292,116.095161,time,42,1.963894252276797,1.947238350843199,3.202068260667655
AAVEUSDT,2024-08-14 12:00:00+00:00,2024-08-21 12:00:00+00:00,LONG,103.89115799999999,137.278804,time,42,3.342087159456164,3.3254480322708417,3.2052963319120784
AAVEUSDT,2024-08-27 16:00:00+00:00,2024-08-30 20:00:00+00:00,SHORT,123.72287200000001,131.23829188326755,trail,19,-0.7000651909971034,-0.7185049486926604,2.8923012012345426
AAVEUSDT,2024-08-31 08:00:00+00:00,2024-09-02 00:00:00+00:00,LONG,132.629777,119.92163585314525,trail,10,-1.0,-1.0166985588803066,3.1938883897479378
AAVEUSDT,2024-09-19 16:00:00+00:00,2024-09-26 16:00:00+00:00,LONG,149.64488,164.820539,time,42,1.2527359483266913,1.232971084536957,2.6983911399902674
AAVEUSDT,2024-09-30 16:00:00+00:00,2024-10-04 04:00:00+00:00,SHORT,154.79354800000002,151.2647572809875,trail,21,0.31303443330730163,0.29106397852607097,2.4275024738630373
AAVEUSDT,2024-10-13 00:00:00+00:00,2024-10-17 16:00:00+00:00,LONG,154.78642200000002,151.5776305053045,trail,28,-0.3117905579726877,-0.3358549173861337,2.2162789549898925
AAVEUSDT,2024-10-23 08:00:00+00:00,2024-10-27 20:00:00+00:00,SHORT,149.945003,146.9220102981144,trail,27,0.3999222708307844,0.3681834731488267,1.6803829139265516
AAVEUSDT,2024-10-28 12:00:00+00:00,2024-10-31 12:00:00+00:00,LONG,152.89585499999998,146.2474106089098,trail,18,-0.7293331116894473,-0.7561693466056354,1.9873627392179953
AAVEUSDT,2024-11-06 04:00:00+00:00,2024-11-08 16:00:00+00:00,LONG,148.794625,171.2516786810358,trail,15,1.715103800525567,1.696921666362471,2.9332823559064414
