symbol,entry_time,exit_time,direction,entry,exit,exit_reason,bars_held,gross_r,net_r,atr_pct
0GUSDT,2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,SHORT,1.0976706,1.2067866153184053,trail,6,-0.6988413724188084,-0.7100895489777393,3.5561319464033616
0GUSDT,2026-01-08 20:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,0.9117264,0.8622586,time,42,0.4553306346497105,0.4419033317063366,2.979004806005296
0GUSDT,2026-02-28 12:00:00+00:00,2026-03-07 12:00:00+00:00,SHORT,0.5938218,0.5981793999999999,time,42,-0.044790042200929206,-0.05455589624235826,4.095903935314886
0GUSDT,2026-05-08 04:00:00+00:00,2026-05-13 12:00:00+00:00,LONG,0.5611683000000001,0.5446045800276513,trail,32,-0.4093441556741825,-0.4315334671900104,1.8026697210261584
0GUSDT,2026-07-25 08:00:00+00:00,2026-08-01 08:00:00+00:00,SHORT,0.16894930000000002,0.1450435,time,42,1.2973203675830236,1.2826506979310468,2.726714435223114
0GUSDT,2026-08-31 04:00:00+00:00,2026-08-31 12:00:00+00:00,LONG,0.18665597999999997,0.20559024784743224,trail,2,0.7874801948767781,0.7750592963290479,3.2203789320306195
1INCHUSDT,2023-11-22 00:00:00+00:00,2023-11-25 00:00:00+00:00,SHORT,0.32270316,0.36904979848059316,trail,18,-0.9999999999999998,-1.0111405071204072,3.590500824394872
1INCHUSDT,2023-11-25 08:00:00+00:00,2023-11-27 12:00:00+00:00,LONG,0.37641289,0.33822767415509625,trail,13,-0.9999999999999998,-1.0157720890316866,2.5361256786997752
1INCHUSDT,2023-12-04 08:00:00+00:00,2023-12-04 08:00:00+00:00,LONG,0.36630986,0.34178761786508455,trail,0,-0.9999999999999996,-1.0239005786165651,1.6735996496869778
1INCHUSDT,2023-12-11 04:00:00+00:00,2023-12-18 04:00:00+00:00,SHORT,0.37338795,0.35150541999999996,time,42,0.36668626175232555,0.3566752634577873,3.995605515368329
1INCHUSDT,2023-12-21 20:00:00+00:00,2023-12-26 16:00:00+00:00,LONG,0.39221763,0.41958264234052783,trail,29,0.7744293601243182,0.7566697570544944,2.2523025904765923
1INCHUSDT,2024-01-11 16:00:00+00:00,2024-01-18 16:00:00+00:00,LONG,0.48704607,0.4346880970305986,trail,42,-0.5745627038894852,-0.58311424982688,4.677516824774896
1INCHUSDT,2024-02-09 04:00:00+00:00,2024-02-16 04:00:00+00:00,LONG,0.42022603,0.45286410000000005,time,42,0.9409310556668975,0.9215473741182466,2.0635914751077915
1INCHUSDT,2024-02-23 16:00:00+00:00,2024-02-25 00:00:00+00:00,LONG,0.47154142,0.48856567382061744,trail,8,0.26852380998604025,0.25662360220024866,3.361285846433578
1INCHUSDT,2024-03-26 04:00:00+00:00,2024-04-01 12:00:00+00:00,LONG,0.60428123,0.58188989687475,trail,38,-0.41139462502128765,-0.4291585016878656,2.25176073617187
1INCHUSDT,2024-04-02 04:00:00+00:00,2024-04-08 08:00:00+00:00,SHORT,0.56253119,0.5895301260154189,trail,37,-0.35804513320224624,-0.3699811031079606,3.351214883748135
1INCHUSDT,2024-04-29 12:00:00+00:00,2024-05-04 08:00:00+00:00,SHORT,0.41227628,0.3912217297327531,trail,29,0.5292172474848674,0.5126367960130115,2.41247954362984
1INCHUSDT,2024-09-04 16:00:00+00:00,2024-09-11 16:00:00+00:00,LONG,0.27318193,0.24742575,time,42,-0.5870188719492265,-0.5969807807966108,4.015294720399214
1INCHUSDT,2024-09-30 12:00:00+00:00,2024-10-07 12:00:00+00:00,SHORT,0.28871336000000003,0.26547962,time,42,0.6784819393239406,0.6649921231926398,2.9651997929895244
1INCHUSDT,2024-10-14 08:00:00+00:00,2024-10-17 16:00:00+00:00,LONG,0.26607980000000003,0.2593732311421495,trail,20,-0.32724736123927195,-0.3480207645755301,1.9255390824758831
1INCHUSDT,2024-10-23 12:00:00+00:00,2024-10-29 16:00:00+00:00,SHORT,0.26452062,0.2669205678163627,trail,37,-0.0916462686047496,-0.10780817187730064,2.474956032433072
1INCHUSDT,2025-01-03 16:00:00+00:00,2025-01-07 12:00:00+00:00,LONG,0.42042609,0.40614948262595396,trail,23,-0.3697534764274507,-0.38717543157804546,2.295953562860275
1INCHUSDT,2025-01-07 20:00:00+00:00,2025-01-14 20:00:00+00:00,SHORT,0.39548132,0.37491244,time,42,0.4808340646517946,0.4660419405816882,2.704141731804182
1INCHUSDT,2025-02-24 16:00:00+00:00,2025-02-25 20:00:00+00:00,SHORT,0.25552332,0.25746103975232393,trail,7,-0.09283973247206878,-0.11242788324833979,2.042050852929712
1INCHUSDT,2025-03-03 20:00:00+00:00,2025-03-10 20:00:00+00:00,SHORT,0.22333298,0.19215763,time,42,0.9610587312774721,0.9500430481605883,3.6311865161309242
1INCHUSDT,2025-05-08 08:00:00+00:00,2025-05-11 04:00:00+00:00,LONG,0.20026006,0.22923977641308618,trail,17,1.6721156401177228,1.6536277861363387,2.1635826440579162
1INCHUSDT,2025-05-22 04:00:00+00:00,2025-05-25 08:00:00+00:00,LONG,0.23727115999999998,0.2190285244442681,trail,19,-0.6264858437703568,-0.6395231724980706,3.0681131722153574
1INCHUSDT,2025-05-29 04:00:00+00:00,2025-05-30 12:00:00+00:00,LONG,0.24197257,0.2208186231642948,trail,8,-0.8947253552106379,-0.911100473883362,2.442730388673619
1INCHUSDT,2025-05-30 20:00:00+00:00,2025-06-06 20:00:00+00:00,SHORT,0.21623511,0.19615882999999998,time,42,0.7997021562552238,0.785920823560116,2.9024769146020137
1INCHUSDT,2025-06-10 00:00:00+00:00,2025-06-12 04:00:00+00:00,LONG,0.21466438000000002,0.21410044272901163,trail,13,-0.03474031714959312,-0.0558987233073569,1.8905015671666061
1INCHUSDT,2025-07-23 20:00:00+00:00,2025-07-30 20:00:00+00:00,SHORT,0.28481453,0.26467938,time,42,0.47620340499756975,0.46542586232388455,3.7114211663170122
1INCHUSDT,2025-08-04 16:00:00+00:00,2025-08-11 08:00:00+00:00,LONG,0.27418223,0.26880661491716357,trail,40,-0.17965160118659018,-0.1943125546595964,2.7283355119875456
1INCHUSDT,2025-08-22 20:00:00+00:00,2025-08-25 16:00:00+00:00,LONG,0.26848052,0.2443994808473744,trail,17,-0.760156932716999,-0.7737169673838727,2.9498449659363852
1INCHUSDT,2025-09-08 16:00:00+00:00,2025-09-14 12:00:00+00:00,LONG,0.25537659,0.26413464978810175,trail,35,0.5368254627239093,0.5117801610178212,1.5971059350535426
1INCHUSDT,2025-09-18 04:00:00+00:00,2025-09-19 20:00:00+00:00,LONG,0.27158145,0.25437633195024456,trail,10,-0.8883023152333235,-0.9107371679427801,1.782940165376679
1INCHUSDT,2025-09-30 12:00:00+00:00,2025-10-07 12:00:00+00:00,LONG,0.25427626,0.25542335,time,42,0.04635454700526613,0.029913834110559197,2.432984521789073
1INCHUSDT,2025-12-01 04:00:00+00:00,2025-12-02 12:00:00+00:00,SHORT,0.17644705,0.1959174054380863,trail,8,-0.9522017151161578,-0.9660084016286009,2.8971469703430053
1INCHUSDT,2026-01-08 12:00:00+00:00,2026-01-13 16:00:00+00:00,SHORT,0.1529541,0.15931261385045897,trail,31,-0.46748822685415137,-0.4854809195319,2.223124727154793
1INCHUSDT,2026-01-19 04:00:00+00:00,2026-01-26 04:00:00+00:00,SHORT,0.1469559,0.13894167,time,42,0.4351928987877461,0.42242477726091954,3.132802261942579
1INCHUSDT,2026-02-18 20:00:00+00:00,2026-02-25 12:00:00+00:00,SHORT,0.09167249000000001,0.09362404502375829,trail,40,-0.2332212701003836,-0.25074983520116484,2.2819894138520933
1INCHUSDT,2026-02-28 08:00:00+00:00,2026-03-01 00:00:00+00:00,SHORT,0.08737378000000001,0.09507202041647904,trail,4,-0.8452037760739656,-0.8605524572874593,2.6060870926704927
1INCHUSDT,2026-03-18 20:00:00+00:00,2026-03-25 12:00:00+00:00,SHORT,0.09747075000000001,0.09742922,flip,40,0.004732901761441054,-0.013040061758476976,2.2506094695559518
1INCHUSDT,2026-05-05 04:00:00+00:00,2026-05-12 04:00:00+00:00,LONG,0.09692906999999999,0.1019694,time,42,0.856438907809723,0.8300870374057417,1.5179188189221184
1INCHUSDT,2026-05-13 16:00:00+00:00,2026-05-20 16:00:00+00:00,SHORT,0.09667099,0.09272781000000001,time,42,0.48835240449404677,0.4691964905722598,2.0881279882191333
1INCHUSDT,2026-06-18 16:00:00+00:00,2026-06-25 16:00:00+00:00,SHORT,0.07227831000000001,0.06682004,time,42,0.8427289976732021,0.8248739548879055,2.2402634639968277
1INCHUSDT,2026-08-01 20:00:00+00:00,2026-08-07 20:00:00+00:00,SHORT,0.08017594,0.08432529,flip,36,-0.6603793108592254,-0.6807956293687522,1.9592170832040556
