symbol,entry_time,exit_time,direction,entry,exit,exit_reason,bars_held,gross_r,net_r,atr_pct
0GUSDT,2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,SHORT,1.0976706,1.1952571371821936,trail,6,-0.9999999999999989,-1.0179970824942886,3.5561319464033616
0GUSDT,2026-01-08 20:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,0.9117264,0.8622586,time,42,0.7285290154395367,0.7070453307301385,2.979004806005296
0GUSDT,2026-02-28 12:00:00+00:00,2026-02-28 20:00:00+00:00,SHORT,0.5938218,0.6546277261873942,trail,2,-1.0000000000000004,-1.015625366466287,4.095903935314886
0GUSDT,2026-05-08 04:00:00+00:00,2026-05-13 12:00:00+00:00,LONG,0.5611683000000001,0.5446045800276513,trail,32,-0.654950649078692,-0.6904535475040167,1.8026697210261584
0GUSDT,2026-07-25 08:00:00+00:00,2026-07-25 08:00:00+00:00,SHORT,0.16894930000000002,0.18046621237827104,trail,0,-0.9999999999999993,-1.0234714714431625,2.726714435223114
0GUSDT,2026-08-31 04:00:00+00:00,2026-08-31 12:00:00+00:00,LONG,0.18665597999999997,0.20559024784743224,trail,2,1.2599683118028449,1.2400948741264766,3.2203789320306195
1INCHUSDT,2023-11-22 00:00:00+00:00,2023-11-22 16:00:00+00:00,SHORT,0.32270316,0.35166980905037076,trail,4,-0.9999999999999999,-1.0178248113926518,3.590500824394872
1INCHUSDT,2023-11-25 08:00:00+00:00,2023-11-26 16:00:00+00:00,LONG,0.37641289,0.35254713009693517,trail,8,-0.9999999999999989,-1.025235342450698,2.5361256786997752
1INCHUSDT,2023-12-04 08:00:00+00:00,2023-12-04 08:00:00+00:00,LONG,0.36630986,0.35098345866567787,trail,0,-0.9999999999999993,-1.038240925786504,1.6735996496869778
1INCHUSDT,2023-12-11 04:00:00+00:00,2023-12-18 04:00:00+00:00,SHORT,0.37338795,0.35150541999999996,time,42,0.5866980188037209,0.5706804215324597,3.995605515368329
1INCHUSDT,2023-12-21 20:00:00+00:00,2023-12-26 16:00:00+00:00,LONG,0.39221763,0.41958264234052783,trail,29,1.239086976198909,1.210671611287191,2.2523025904765923
1INCHUSDT,2024-01-11 16:00:00+00:00,2024-01-18 16:00:00+00:00,LONG,0.48704607,0.4346880970305986,trail,42,-0.9193003262231761,-0.932982799723008,4.677516824774896
1INCHUSDT,2024-02-09 04:00:00+00:00,2024-02-16 04:00:00+00:00,LONG,0.42022603,0.45286410000000005,time,42,1.505489689067036,1.4744757985891945,2.0635914751077915
1INCHUSDT,2024-02-23 16:00:00+00:00,2024-02-25 00:00:00+00:00,LONG,0.47154142,0.48856567382061744,trail,8,0.4296380959776644,0.41059776352039784,3.361285846433578
1INCHUSDT,2024-03-26 04:00:00+00:00,2024-04-01 12:00:00+00:00,LONG,0.60428123,0.58188989687475,trail,38,-0.6582314000340602,-0.6866536027005851,2.25176073617187
1INCHUSDT,2024-04-02 04:00:00+00:00,2024-04-08 08:00:00+00:00,SHORT,0.56253119,0.5895301260154189,trail,37,-0.5728722131235939,-0.591969764972737,3.351214883748135
1INCHUSDT,2024-04-29 12:00:00+00:00,2024-05-04 08:00:00+00:00,SHORT,0.41227628,0.3912217297327531,trail,29,0.846747595975788,0.8202188736208182,2.41247954362984
1INCHUSDT,2024-09-04 16:00:00+00:00,2024-09-06 12:00:00+00:00,LONG,0.27318193,0.24575928096906333,trail,11,-0.9999999999999999,-1.0159390541558146,4.015294720399214
1INCHUSDT,2024-09-30 12:00:00+00:00,2024-10-07 12:00:00+00:00,SHORT,0.28871336000000003,0.26547962,time,42,1.085571102918305,1.0639873971082237,2.9651997929895244
1INCHUSDT,2024-10-14 08:00:00+00:00,2024-10-17 16:00:00+00:00,LONG,0.26607980000000003,0.2593732311421495,trail,20,-0.5235957779828351,-0.5568332233208482,1.9255390824758831
1INCHUSDT,2024-10-23 12:00:00+00:00,2024-10-29 16:00:00+00:00,SHORT,0.26452062,0.2669205678163627,trail,37,-0.14663402976759937,-0.17249307500368105,2.474956032433072
1INCHUSDT,2025-01-03 16:00:00+00:00,2025-01-07 12:00:00+00:00,LONG,0.42042609,0.40614948262595396,trail,23,-0.5916055622839211,-0.6194806905248726,2.295953562860275
1INCHUSDT,2025-01-07 20:00:00+00:00,2025-01-14 20:00:00+00:00,SHORT,0.39548132,0.37491244,time,42,0.7693345034428714,0.7456671049307011,2.704141731804182
1INCHUSDT,2025-02-24 16:00:00+00:00,2025-02-25 20:00:00+00:00,SHORT,0.25552332,0.25746103975232393,trail,7,-0.14854357195531004,-0.17988461319734364,2.042050852929712
1INCHUSDT,2025-03-03 20:00:00+00:00,2025-03-10 20:00:00+00:00,SHORT,0.22333298,0.19215763,time,42,1.5376939700439554,1.5200688770569413,3.6311865161309242
1INCHUSDT,2025-05-08 08:00:00+00:00,2025-05-11 04:00:00+00:00,LONG,0.20026006,0.22923977641308618,trail,17,2.675385024188356,2.6458044578181417,2.1635826440579162
1INCHUSDT,2025-05-22 04:00:00+00:00,2025-05-25 08:00:00+00:00,LONG,0.23727115999999998,0.21907179071542954,trail,19,-1.0000000000000004,-1.0208597259643424,3.0681131722153574
1INCHUSDT,2025-05-29 04:00:00+00:00,2025-05-30 00:00:00+00:00,LONG,0.24197257,0.22719572625088863,trail,5,-1.0000000000000002,-1.0262001898763589,2.442730388673619
1INCHUSDT,2025-05-30 20:00:00+00:00,2025-06-06 20:00:00+00:00,SHORT,0.21623511,0.19615882999999998,time,42,1.279523450008358,1.2574733176961856,2.9024769146020137
1INCHUSDT,2025-06-10 00:00:00+00:00,2025-06-12 04:00:00+00:00,LONG,0.21466438000000002,0.21410044272901163,trail,13,-0.055584507439349,-0.08943795729177105,1.8905015671666061
1INCHUSDT,2025-07-23 20:00:00+00:00,2025-07-30 20:00:00+00:00,SHORT,0.28481453,0.26467938,time,42,0.7619254479961115,0.7446813797182152,3.7114211663170122
1INCHUSDT,2025-08-04 16:00:00+00:00,2025-08-05 12:00:00+00:00,LONG,0.27418223,0.2554807021283766,trail,5,-0.9999999999999998,-1.02345752555681,2.7283355119875456
1INCHUSDT,2025-08-22 20:00:00+00:00,2025-08-25 08:00:00+00:00,LONG,0.26848052,0.24868112224065042,trail,15,-1.0000000000000002,-1.021696055466998,2.9498449659363852
1INCHUSDT,2025-08-25 20:00:00+00:00,2025-09-01 20:00:00+00:00,SHORT,0.24342695,0.23717113,time,42,0.3286653091227011,0.30820282937857896,3.127675667871287
1INCHUSDT,2025-09-08 16:00:00+00:00,2025-09-14 12:00:00+00:00,LONG,0.25537659,0.26413464978810175,trail,35,0.8589207403582548,0.8188482576285139,1.5971059350535426
1INCHUSDT,2025-09-18 04:00:00+00:00,2025-09-19 08:00:00+00:00,LONG,0.27158145,0.25947611311559404,trail,7,-0.9999999999999999,-1.0358957643351303,1.782940165376679
1INCHUSDT,2025-09-30 12:00:00+00:00,2025-10-07 12:00:00+00:00,LONG,0.25427626,0.25542335,time,42,0.07416727520842581,0.04786213457689471,2.432984521789073
1INCHUSDT,2025-12-01 04:00:00+00:00,2025-12-01 20:00:00+00:00,SHORT,0.17644705,0.1892268759083365,trail,4,-1.0,-1.022090698419909,2.8971469703430053
1INCHUSDT,2025-12-02 16:00:00+00:00,2025-12-04 12:00:00+00:00,LONG,0.20036009,0.1866220353097587,trail,11,-0.9999999999999992,-1.0233349008450017,2.742672892638709
1INCHUSDT,2026-01-08 12:00:00+00:00,2026-01-13 16:00:00+00:00,SHORT,0.1529541,0.15931261385045897,trail,31,-0.7479811629666422,-0.77676947125104,2.223124727154793
1INCHUSDT,2026-01-19 04:00:00+00:00,2026-01-26 04:00:00+00:00,SHORT,0.1469559,0.13894167,time,42,0.6963086380603938,0.6758796436174712,3.132802261942579
1INCHUSDT,2026-02-18 20:00:00+00:00,2026-02-25 12:00:00+00:00,SHORT,0.09167249000000001,0.09362404502375829,trail,40,-0.37315403216061377,-0.4011997363218638,2.2819894138520933
1INCHUSDT,2026-02-28 08:00:00+00:00,2026-02-28 20:00:00+00:00,SHORT,0.08737378000000001,0.09306637200739579,trail,3,-0.9999999999999991,-1.024557889941589,2.6060870926704927
1INCHUSDT,2026-03-18 20:00:00+00:00,2026-03-25 12:00:00+00:00,SHORT,0.09747075000000001,0.09742922,flip,40,0.0075726428183056855,-0.020864098813563162,2.2506094695559518
1INCHUSDT,2026-05-05 04:00:00+00:00,2026-05-12 04:00:00+00:00,LONG,0.09692906999999999,0.1019694,time,42,1.3703022524955568,1.3281392598491868,1.5179188189221184
1INCHUSDT,2026-05-13 16:00:00+00:00,2026-05-20 16:00:00+00:00,SHORT,0.09667099,0.09272781000000001,time,42,0.7813638471904748,0.7507143849156157,2.0881279882191333
1INCHUSDT,2026-06-18 16:00:00+00:00,2026-06-25 16:00:00+00:00,SHORT,0.07227831000000001,0.06682004,time,42,1.3483663962771233,1.3197983278206487,2.2402634639968277
1INCHUSDT,2026-08-01 20:00:00+00:00,2026-08-06 00:00:00+00:00,SHORT,0.08017594,0.08410299178274858,trail,25,-0.9999999999999983,-1.032666109615241,1.9592170832040556
1INCHUSDT,2026-08-07 20:00:00+00:00,2026-08-14 12:00:00+00:00,LONG,0.08432529,0.08207537000000001,flip,40,-0.862197219622373,-0.9139004130385661,1.237834566325948
1INCHUSDT,2026-08-19 16:00:00+00:00,2026-08-22 04:00:00+00:00,LONG,0.08612582999999999,0.09293018623243286,trail,15,2.6334942074222045,2.5801608740888713,1.1846071901666295
