symbol,entry_time,exit_time,direction,entry,exit,exit_reason,bars_held,gross_r,net_r,atr_pct
0GUSDT,2025-12-01 04:00:00+00:00,2025-12-02 04:00:00+00:00,SHORT,1.0976706,1.2067866153184053,trail,6,-0.7986758541929239,-0.8115309131174164,3.5561319464033616
0GUSDT,2026-01-08 20:00:00+00:00,2026-01-15 20:00:00+00:00,SHORT,0.9117264,0.8622586,time,42,0.5203778681710978,0.5050323790929562,2.979004806005296
0GUSDT,2026-02-28 12:00:00+00:00,2026-03-07 12:00:00+00:00,SHORT,0.5938218,0.5981793999999999,time,42,-0.051188619658204815,-0.0623495957055523,4.095903935314886
0GUSDT,2026-05-08 04:00:00+00:00,2026-05-13 12:00:00+00:00,LONG,0.5611683000000001,0.5446045800276513,trail,32,-0.4678218921990657,-0.4931811053600119,1.8026697210261584
0GUSDT,2026-07-25 08:00:00+00:00,2026-07-28 04:00:00+00:00,SHORT,0.16894930000000002,0.18507297732957945,trail,17,-1.0000000000000002,-1.0167653367451168,2.726714435223114
0GUSDT,2026-08-31 04:00:00+00:00,2026-08-31 12:00:00+00:00,LONG,0.18665597999999997,0.20559024784743224,trail,2,0.8999773655734609,0.8857820529474835,3.2203789320306195
1INCHUSDT,2023-11-22 00:00:00+00:00,2023-11-23 20:00:00+00:00,SHORT,0.32270316,0.36325646867051903,trail,11,-0.9999999999999998,-1.0127320081376083,3.590500824394872
1INCHUSDT,2023-11-25 08:00:00+00:00,2023-11-27 04:00:00+00:00,LONG,0.37641289,0.3430008261357092,trail,11,-1.0000000000000002,-1.0180252446076425,2.5361256786997752
1INCHUSDT,2023-12-04 08:00:00+00:00,2023-12-04 08:00:00+00:00,LONG,0.36630986,0.34485289813194897,trail,0,-1.0000000000000007,-1.027314946990361,1.6735996496869778
1INCHUSDT,2023-12-11 04:00:00+00:00,2023-12-18 04:00:00+00:00,SHORT,0.37338795,0.35150541999999996,time,42,0.4190700134312291,0.40762887252318547,3.995605515368329
1INCHUSDT,2023-12-21 20:00:00+00:00,2023-12-26 16:00:00+00:00,LONG,0.39221763,0.41958264234052783,trail,29,0.8850621258563637,0.864765436633708,2.2523025904765923
1INCHUSDT,2024-01-11 16:00:00+00:00,2024-01-18 16:00:00+00:00,LONG,0.48704607,0.4346880970305986,trail,42,-0.6566430901594116,-0.6664162855164343,4.677516824774896
1INCHUSDT,2024-02-09 04:00:00+00:00,2024-02-16 04:00:00+00:00,LONG,0.42022603,0.45286410000000005,time,42,1.0753497779050258,1.0531969989922818,2.0635914751077915
1INCHUSDT,2024-02-23 16:00:00+00:00,2024-02-25 00:00:00+00:00,LONG,0.47154142,0.48856567382061744,trail,8,0.3068843542697603,0.2932841168002842,3.361285846433578
1INCHUSDT,2024-03-26 04:00:00+00:00,2024-04-01 12:00:00+00:00,LONG,0.60428123,0.58188989687475,trail,38,-0.4701652857386145,-0.49046685907184645,2.25176073617187
1INCHUSDT,2024-04-02 04:00:00+00:00,2024-04-08 08:00:00+00:00,SHORT,0.56253119,0.5895301260154189,trail,37,-0.40919443794542426,-0.4228355464090979,3.351214883748135
1INCHUSDT,2024-04-29 12:00:00+00:00,2024-05-04 08:00:00+00:00,SHORT,0.41227628,0.3912217297327531,trail,29,0.6048197114112771,0.5858706240148702,2.41247954362984
1INCHUSDT,2024-09-04 16:00:00+00:00,2024-09-11 16:00:00+00:00,LONG,0.27318193,0.24742575,time,42,-0.670878710799116,-0.6822637494818409,4.015294720399214
1INCHUSDT,2024-09-30 12:00:00+00:00,2024-10-07 12:00:00+00:00,SHORT,0.28871336000000003,0.26547962,time,42,0.7754079306559323,0.7599909979344455,2.9651997929895244
1INCHUSDT,2024-10-14 08:00:00+00:00,2024-10-17 16:00:00+00:00,LONG,0.26607980000000003,0.2593732311421495,trail,20,-0.3739969842734536,-0.39773801665774866,1.9255390824758831
1INCHUSDT,2024-10-23 12:00:00+00:00,2024-10-29 16:00:00+00:00,SHORT,0.26452062,0.2669205678163627,trail,37,-0.10473859269114241,-0.12320933928834361,2.474956032433072
1INCHUSDT,2025-01-03 16:00:00+00:00,2025-01-07 12:00:00+00:00,LONG,0.42042609,0.40614948262595396,trail,23,-0.42257540163137225,-0.44248620751776624,2.295953562860275
1INCHUSDT,2025-01-07 20:00:00+00:00,2025-01-14 20:00:00+00:00,SHORT,0.39548132,0.37491244,time,42,0.5495246453163367,0.5326193606647865,2.704141731804182
1INCHUSDT,2025-02-24 16:00:00+00:00,2025-02-25 20:00:00+00:00,SHORT,0.25552332,0.25746103975232393,trail,7,-0.10610255139665002,-0.12848900942667404,2.042050852929712
1INCHUSDT,2025-03-03 20:00:00+00:00,2025-03-10 20:00:00+00:00,SHORT,0.22333298,0.19215763,time,42,1.0983528357456824,1.0857634836121008,3.6311865161309242
1INCHUSDT,2025-05-08 08:00:00+00:00,2025-05-11 04:00:00+00:00,LONG,0.20026006,0.22923977641308618,trail,17,1.9109893029916831,1.8898603270129584,2.1635826440579162
1INCHUSDT,2025-05-22 04:00:00+00:00,2025-05-25 08:00:00+00:00,LONG,0.23727115999999998,0.2190285244442681,trail,19,-0.7159838214518364,-0.7308836257120807,3.0681131722153574
1INCHUSDT,2025-05-29 04:00:00+00:00,2025-05-30 12:00:00+00:00,LONG,0.24197257,0.22128498875124408,trail,8,-1.0000000000000002,-1.0187144213402564,2.442730388673619
1INCHUSDT,2025-05-30 20:00:00+00:00,2025-06-06 20:00:00+00:00,SHORT,0.21623511,0.19615882999999998,time,42,0.9139453214345414,0.898195226925847,2.9024769146020137
1INCHUSDT,2025-06-10 00:00:00+00:00,2025-06-12 04:00:00+00:00,LONG,0.21466438000000002,0.21410044272901163,trail,13,-0.039703219599534996,-0.06388425520840789,1.8905015671666061
1INCHUSDT,2025-07-23 20:00:00+00:00,2025-07-30 20:00:00+00:00,SHORT,0.28481453,0.26467938,time,42,0.5442324628543654,0.5319152712272966,3.7114211663170122
1INCHUSDT,2025-08-04 16:00:00+00:00,2025-08-11 08:00:00+00:00,LONG,0.27418223,0.26880661491716357,trail,40,-0.20531611564181734,-0.22207149103953874,2.7283355119875456
1INCHUSDT,2025-08-22 20:00:00+00:00,2025-08-25 16:00:00+00:00,LONG,0.26848052,0.2443994808473744,trail,17,-0.8687507802479989,-0.884247962724426,2.9498449659363852
1INCHUSDT,2025-09-08 16:00:00+00:00,2025-09-14 12:00:00+00:00,LONG,0.25537659,0.26413464978810175,trail,35,0.6135148145416106,0.5848916125917957,1.5971059350535426
1INCHUSDT,2025-09-18 04:00:00+00:00,2025-09-19 20:00:00+00:00,LONG,0.27158145,0.25463397836183166,trail,10,-0.9999999999999998,-1.0256398316679503,1.782940165376679
1INCHUSDT,2025-09-30 12:00:00+00:00,2025-10-07 12:00:00+00:00,LONG,0.25427626,0.25542335,time,42,0.05297662514887557,0.034187238983496224,2.432984521789073
